username,country,score,date_written,positive,negative,tags,hotel
Cristina,España,9.0,Escrito en 2 de agosto de 2023,Todo estaba muy limpio y la ubicación muy buena.,"El sofá cama es de una calidad medio baja, con lo que dormir varias noches en él es muy incómodo","['•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Aranzazu,España,8.0,Escrito en 1 de agosto de 2023,Todo estaba muy nuevo.,La estancia del sofá era demasiado pequeña con el sofá abierto.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Mª,España,9.0,Escrito en 1 de agosto de 2023,Muy limpio y bien situado. Luminoso. Las camareras que estaban arreglando las habitaciones fueron muy amables. La cama principal muy cómoda.,El sofá cama no era muy cómodo.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche']",Vitoria
Ignacio,España,8.0,Escrito en 1 de agosto de 2023,"Ubicación, calidad y decoración","El desagüe de la ducha y del lavabo de cocina estaba muy tapados y se llenaba de agua. Filtraba agua por las esquinas de la ducha.
La TV no era smart como decía, no se podía conectar a internet y solo daban algunos canales locales","['•Viaje de ocio', '•Pareja', '•Apartamento Estudio', '•Estancia de 9 noches', '•Enviado por móvil']",Vitoria
Cristian,España,8.0,Escrito en 1 de agosto de 2023,"Un apartamento céntrico, fácil de localizar y se puede aparcar bien. Con todo lo imprescindible y bien cuidado. Ideal para los 4.",Al ser un primer piso se escuchaba todo el ruido de la calle por la noche.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches', '•Enviado por móvil']",Vitoria
Julio,Guatemala,7.0,Escrito en 28 de junio de 2023,"La ubicación, cerca del centro, supermercados bares y restaurantes","Estaba sucio el baño y los pisos, no hay personal. Es más un apartamento que un Hotel, uno tiene q sacar su basura y hacer limpieza en la habitación","['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 3 noches', '•Enviado por móvil']",Vitoria
María,España,9.0,Escrito en 28 de junio de 2023,"La ubicación es excelente, a un paso del centro histórico pero sin estar en medio del bullicio, lo que permite un buen  descanso. El apartamento en conjunto resulta muy agradable,   la cocina está muy bien equipada.  El parking en el mismo edificio es muy cómodo.",Los edredones tenían manchas que hacian pensar que no estaban limpios. Me puse en contacto via e-mail con la recepción on line (eran las 23:00 +/-) y en 10/15' trajeron a la habitación las sábanas que pedí.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 3 noches', '•Enviado por móvil']",Vitoria
Bárbara,Andorra,9.0,Escrito en 28 de junio de 2023,Muy confortable,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Guadalupe,España,8.0,Escrito en 27 de junio de 2023,la ubicación y la amplitud y confort del apartamento,"los códigos de las puertas no funcionaban siempre. Me parece un poco complicado el hacerlo todo online.el sofá cama estaba un poco estropeado","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 3 noches']",Vitoria
Maria,España,10.0,Escrito en 27 de junio de 2023,Esta muy bien situado y es tranquilo y cómodo.,,"['•Viaje de ocio', '•Pareja', '•Apartamento Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",Vitoria
Mireia,España,8.0,Escrito en 25 de junio de 2023,Su ubicación,"El sofá cama no era nada cómodo,estaba abombado completamente y era imposible dormir en él","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches', '•Enviado por móvil']",Vitoria
José,España,10.0,Escrito en 25 de junio de 2023,"Tenía mis dudas por lo del carácter online de todo, tanto el check in como el checkout, como la contratación de extras, todo a través de la app. Pero todo está muy bien organizado y cuando lo necesite por un problema, me atendieron estupendamente en el teléfono indicado en la APP. Todo limpio, bien dotado el apartamento y la ubicación excelente.",Nada. Todo bien,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Julitog3,España,8.0,Escrito en 22 de junio de 2023,"La ubicación, cerca del centro.
Era bonito, cómodo y limpio","No tenía horno a pesar de que en algunas fotos si que venía.
Tampoco tenía tostador de pan.
No tenía ningún rollo de papel de cocina o servilletas en su defecto","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Leire,España,9.0,Escrito en 22 de junio de 2023,Todo muy limpio y practico.,,"['•Viaje de negocios', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Jessica,España,10.0,Escrito en 21 de junio de 2023,"La ubicación es excelente, muy cerca del centro de la ciudad","Nada, todo excelente","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Marta,España,8.0,Escrito en 18 de junio de 2023,"Muy bien ubicado, amplio y limpio.","El sofá cama no se desplegaba bien del todo y no era muy cómodo. El horario de salida cada vez más temprano, a las 11 fuera (salvo que pagues más claro).","['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Sergio,España,8.0,Escrito en 17 de junio de 2023,La localización y la limpieza,"Se oía mucho el ruido del pasillo aunque no impedía dormir. También he echado en falta algo de complementos alimenticios, por ejemplo, algo de azúcar, café y aceite","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Natpao,España,9.0,Escrito en 17 de junio de 2023,"La ubicación es excelente para movilizarse andando por la ciudad, cerca de comercio y restauración.El edificio y departamento nuevo y limpio.Muy bien equipado,con todo lo necesario.Dos baños exactos amplios y cómodos.Las camas eran muy confortables.","El sofá cama era súper incómodo para dormir y no tenia almohadas para él,hubiese sido mejor poner una cama nido en la habitación individual o un sofá más confortable.
La llave digital no iba bien,costaba mucho que abriera la puerta..Hemos tenido que utilizar los códigos porque solo funcionaba en un móvil.","['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Christophe,España,9.0,Escrito en 16 de junio de 2023,bastante acogedor,,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Soledad,España,8.0,Escrito en 15 de junio de 2023,,"por dejar un comentario, el tema de las máquinas expendedoras, debería de haber más variedad, llegamos tarde y ya no había nada abierto.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche']",Vitoria
C,España,8.0,Escrito en 14 de junio de 2023,"El apartamento es céntrico. Es cómodo y con todo lo necesario en cuanto a utensilios de cocina y accesorios básicos. Completo en cuanto a electrodomésticos.
Tuvimos un problema con la tv el primer día y nos cambiaron de habitación.
El personal a través del tlf funciona bien y rápido.
No habíamos estado en un apartamento de este tipo con el checking online, pero nos resultó sencillo.
Nos gustó mucho el apartamento y estuvimos 4 días en Vitoria muy bien.
Recomendable calidad/precio.",,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Miguel,España,7.0,Escrito en 14 de junio de 2023,Ubicacion y precio,Demasiada tecnologia,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Estudio', '•Estancia de 4 noches', '•Enviado por móvil']",Vitoria
Rosa,España,9.0,Escrito en 12 de junio de 2023,ubicación y comodidad,el enchufe que hay en la zona de la cocina està mal situado,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 3 noches']",Vitoria
Josefa,España,10.0,Escrito en 12 de junio de 2023,La ubicación y la habitación excelente.,El cierre de seguridad de las ventanas.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Angie,España,8.0,Escrito en 11 de junio de 2023,Habitación espaciosa y moderna. Pequeña cocina con todo lo necesario aunque no la usamos. Baño con ducha muy grande. En general muy satisfecha.,El sofá cama muy incomodo. Pero la cama comodisima.,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
María,España,10.0,Escrito en 11 de junio de 2023,"La atención del personal.  Muy amables, educados y resolutivos",,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Laura,España,10.0,Escrito en 11 de junio de 2023,"Ubicación, a 10 min del centro caminando.
Muy limpio, moderno y cómodo. El sofá cama era muy grande.
Tiene todo lo necesario para cocinar y pasar unos días perfectos.
No tiene recepción o personal todo el tiempo, pero puedes contactar con ellos en todo momento. Este nuevo modelo de atención ha sido muy satisfactorio.
No tienes llave física, si no una contraseña haciendo todo muy fácil.",Todo perfecto.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches', '•Enviado por móvil']",Vitoria
Miguel,España,10.0,Escrito en 9 de junio de 2023,"Apartamento muy cómodo, tranquilo y perfectamente equipado. A 7 minutos andando de la plaza de la Virgen Blanca. El garaje en el mismo edificio. 
Con la calidad de un 4 estrellas",,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Guadalupe,España,9.0,Escrito en 9 de junio de 2023,limpio y espacioso,todo estaba bien,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Lagos,España,9.0,Escrito en 8 de junio de 2023,Las instalaciones,"El desayuno ""continental"".. Una vergüenza","['•Viaje de ocio', '•Pareja', '•Apartamento Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",Vitoria
Belén,España,10.0,Escrito en 5 de mayo de 2023,Ubicación,Sofá cama,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Laura,España,10.0,Escrito en 5 de mayo de 2023,"Tuve un problema con el apartamento y me lo solucionaron super rápido.Està muy bien ubicado sin estar en pleno centro, con lo que se puede aparcar gratis en la calle con facilidad.",Todo genial,"['•Viaje de negocios', '•Persona que viaja sola', '•Apartamento Estudio', '•Estancia de 1 noche']",Vitoria
Leire,España,10.0,Escrito en 4 de mayo de 2023,ubicación,las vistas,"['•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Olga,España,8.0,Escrito en 4 de mayo de 2023,"Apartamento espacioso y muy cerca del centro, con utensilios de cocina y baño muy grande",El sofá cama no es muy cómodo,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Francisco,España,9.0,Escrito en 4 de mayo de 2023,El apartamento fue muy cómodo y la atención telefónica muy efeciente,Que no hubiera nadie en recepción y todo fuera online,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches']",Vitoria
Cristina,España,9.0,Escrito en 3 de mayo de 2023,"Ubicación, facilidad de parking en las inmediaciones y la facilidad del check in.La habitacion esta totalmente equipada para un par de dias en la ciudad.",Las vistas desde la ventana daban a un patio trasero.,"['•Viaje de ocio', '•Pareja', '•Apartamento Estudio', '•Estancia de 1 noche']",Vitoria
Silvia,España,9.0,Escrito en 3 de mayo de 2023,ubicacion,lo de entran con codigos me causo cierto nerviosismo porque no llegabamos a recibir el mail con el numero de apartamento. Hubiera preferido poder ser atendido personalmente por alguien,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches']",Vitoria
Saray,España,10.0,Escrito en 2 de mayo de 2023,todo,"poco menaje, teniendo en cuenta q hay lavavajillas…","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Lorena,España,8.0,Escrito en 2 de mayo de 2023,"La ubicación genial, a 6 min caminando del casco viejo. En plena calle principal de Vitoria. Apartahotel muy limpio, cómodo y nuevo. En la cocina variedad de utensilios, lavavajillas, lavadora… En el baño hay secador. 
El chek in es sencillo y en el momento que consigues el codigo de la llave es sencillo acceder.","Hay parking, pero son 14€/dia. Nosotras hemos aparcado en los alrededores, hay bastante “zona blanca”.
El desayuno que ofrecen podría ser mucho mejor y completo.
Éramos 3 personas y solamente teniamos 2 toallas, no hay personal en el hotel, es todo por internet, he intentado ponerme en contacto para solucionar el problema, pero hablar con un robot es un poco difícil…😵‍💫","['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
